id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
726691054073114790,"Adorable 1 bedroom, private entrance.",398867059,Carlos,Queens,Ditmars Steinway,40.76945675464057,-73.8961686193943,Entire home/apt,85,1,22,2023-02-25,4.46,2,137,22,
629616322363654468,Private bedroom -3 mins to shopping center,200239515,Shogo,Queens,Flushing,40.75633,-73.83477,Private room,29,30,0,,,192,56,0,
52611423,Cozy basement,269909179,Claudia,Queens,Woodside,40.75193,-73.90049,Entire home/apt,99,1,86,2023-02-18,5.03,1,206,53,
689945456457949627,Peaceful 2 bedrooms apartment in Queens at NYC,474215514,Jc,Queens,Forest Hills,40.73286,-73.84845,Entire home/apt,166,1,1,2022-09-23,0.18,2,170,1,
607328822575142192,"Private cozy room in E. Elmhurst, near LGA",454744425,Alexandra,Queens,East Elmhurst,40.76832,-73.87826,Entire home/apt,95,2,29,2023-02-27,2.82,1,119,29,
559643918547951479,Luxe King Bachelor Pad In Heart Of NY . NYC 10 min,444548081,Trystin,Queens,Maspeth,40.7241415206285,-73.90105079689536,Entire home/apt,280,1,0,,,1,365,0,
719143613200037917,Cozy Apt > JFK-LGA Airport & NYC,457696365,Mohsin,Queens,Jamaica,40.70190724878777,-73.80828398821089,Entire home/apt,152,2,2,2023-02-26,2.0,1,276,2,
699914063054810032,"Lovely room in Queens, king size bed AC Tv",339122855,Jorge,Queens,Rego Park,40.7248022,-73.8568384,Private room,47,1,2,2022-09-26,0.36,1,0,2,
736427204561194184,Close to Manhattan 15m located in Sunnyside Queens,299371992,Jose,Queens,Sunnyside,40.73732,-73.92398,Entire home/apt,451,2,2,2023-01-02,0.88,2,350,2,
721904195594487495,Best stay in the heart of Flushing! Best Location!,10366837,Judy,Queens,Flushing,40.75751,-73.83066,Private room,73,2,6,2023-02-03,1.5,4,167,6,
694297873666191075,Private Room Close to JFK,354111570,Yvonne,Queens,Cambria Heights,40.69567702494048,-73.74298711811477,Private room,75,1,0,,,2,270,0,
38644229,"Love my Room, 3A, Work Space",210040180,Joan,Queens,Jamaica,40.67908,-73.79145,Private room,67,1,29,2023-02-18,2.86,3,365,29,
41564625,"alex & kyrene sweet guest house 5 min from LGA,",327501398,Edgar,Queens,East Elmhurst,40.76448,-73.86508,Entire home/apt,90,2,124,2023-01-16,3.25,1,19,55,
47331153,"Private Apartment in Astoria, Queens NY",52970439,Abraham,Queens,Astoria,40.76614,-73.93242,Entire home/apt,120,2,35,2023-02-20,1.48,1,117,16,
721339316862852742,(Bushwick / Ridgewood) Putnam Ave – #384,3223938,Eugene,Queens,Ridgewood,40.7016,-73.90616,Private room,40,90,0,,,394,40,0,
53477385,"Awesome Access! to station, 4min/5 line u can use♪",204704622,Momoyo,Queens,Elmhurst,40.74393,-73.88848,Private room,30,30,0,,,178,56,0,
31884696,20min to Manhattan & Safe Neighborhood&PrivateRoom,238989521,Takatomo,Queens,Sunnyside,40.73985,-73.92596,Private room,36,30,6,2020-10-07,0.13,17,0,0,
41670137,❤️a cozy bedroom with its own bathroom,169413988,Vickie,Queens,Elmhurst,40.74178,-73.89023,Private room,35,30,6,2020-03-15,0.16,6,0,0,
681112101018422741,"Cozy  little room with Manhattan
view",36242952,Antonio,Queens,Long Island City,40.751,-73.95052,Private room,40,30,1,2022-09-06,0.16,2,0,1,
51889500,"Cozy room@Queens! Same area W/Target,Costco",204704622,Momoyo,Queens,Rego Park,40.72476,-73.85864,Private room,34,30,0,,,178,31,0,
42518035,Habitación para 2 o + personas p/ renta (turismo),338640411,Drj,Queens,Elmhurst,40.74697,-73.88525,Private room,65,30,0,,,1,0,0,
3677769,Beautiful Large Sunny Bedroom,18681479,Pamela,Queens,Sunnyside,40.74329,-73.92317,Private room,75,30,118,2020-01-02,1.14,1,0,0,
721535379496673879,Queens - Locals' favorite neighbor for living,204704622,Momoyo,Queens,Jackson Heights,40.75104,-73.87812,Private room,50,30,0,,,178,0,0,
37591884,DMZ Play House,251805741,DeMia,Queens,Cambria Heights,40.69289,-73.73283,Entire home/apt,130,2,105,2023-02-05,2.56,1,350,28,
30741070,Living room in Queens for rent,118839768,Vil,Queens,Jackson Heights,40.74833,-73.88457,Shared room,35,62,0,,,1,0,0,
17231011,Clean 1br w/Parking Incl.  also 10min near JFK/LGA,116056294,Kabak,Queens,Rego Park,40.72996,-73.85507,Private room,70,30,39,2020-10-22,0.53,2,365,0,
52367339,Rockaway Historic Retreat 1BR with Clawfoot Tub,422067855,Keith,Queens,Far Rockaway,40.59849,-73.76122,Private room,250,2,1,2022-07-24,0.13,5,364,1,
822519436823039718,Escape the City & Unwind in a Comfy Twin XL Bed!,499074026,Michael,Queens,Ditmars Steinway,40.769309506606085,-73.9076491074113,Private room,37,1,3,2023-02-20,3.0,8,324,3,
675765317337436091,"LIC 2BR w/ W/D, Elevator & Doorman, nr E. River",107434423,Blueground,Queens,Long Island City,40.7448909,-73.9568403,Entire home/apt,372,31,0,,,526,315,0,
41214610,Tranquil and Cozy,351236426,Winsome,Queens,Springfield Gardens,40.68659,-73.75,Entire home/apt,90,2,56,2023-01-04,1.66,2,365,17,
42471990,PRIVATE SAFE ROOMN QUIET FAMILY RESIDENTAL AREA,314493836,Tugba,Queens,Long Island City,40.73636,-73.9276,Private room,500,1,2,2021-07-13,0.05,1,79,0,
31110349,Astoria Entire apartment,196915362,Katy,Queens,Ditmars Steinway,40.77182,-73.91788,Entire home/apt,105,30,12,2022-10-31,0.24,2,45,4,
771058331472493080,Cozy Premier Modern Loft-Style Condo in Long Islan,112740171,JooltLuxe,Queens,Long Island City,40.75321,-73.92684,Entire home/apt,226,2,0,,,17,84,0,
48777350,Comfy Private Bedroom in Gorgeous Apartment,250294796,Saly,Queens,Ridgewood,40.70217,-73.90532,Private room,35,30,3,2023-01-30,0.13,2,249,2,
11456047,【完全個室】1BR、専用バストイレ、キッチン付き（Queens）,60239797,Hazuki,Queens,Elmhurst,40.7375,-73.8733,Private room,100,30,0,,,1,0,0,
750300147069701577,Room in 3BR/2BA with own bath near Grand Av-Newton,137358866,Kaz,Queens,Elmhurst,40.7357,-73.88574,Private room,46,30,0,,,124,338,0,
31676440,Duplex LIC House W/Yard,237516549,Ajdin,Queens,Long Island City,40.75383,-73.93652,Entire home/apt,549,2,57,2023-01-02,1.33,1,251,30,
50199947,"Location, Location, Location....15min to Manhattan",469081668,Bisnelly,Queens,Ditmars Steinway,40.77168,-73.91766,Private room,69,1,101,2023-03-02,4.93,4,80,63,
664357173915207634,Brick Private Room Queens NY St. John’s University,215759678,Andrew,Queens,Jamaica Estates,40.72055,-73.79801,Private room,49,30,1,2023-02-15,1.0,12,350,1,
29686857,"2BR Apartment in Ridgewood, 20min to Manhattan",223422291,Robin,Queens,Ridgewood,40.70417,-73.9036,Entire home/apt,153,7,46,2023-02-25,0.88,1,5,7,
630501366273607717,Spacious 3 bedroom 2.5 bath house with. Basement,68934594,Chelsea,Queens,Rego Park,40.71736,-73.8597,Entire home/apt,245,2,10,2023-01-01,1.04,2,57,10,
132516,Forest Hills 1 BR / 20 mins to city / ⭐️⭐️⭐️⭐️⭐️ BED,85330,Jean,Queens,Forest Hills,40.7106,-73.85246,Entire home/apt,120,5,83,2023-02-28,1.22,3,102,26,
806381395956997503,Luxury Entire 2 BD/2 BATH APT 1 Stop To Manhattan,34431283,Vanessa,Queens,Long Island City,40.75116045156623,-73.93928570342608,Entire home/apt,320,30,0,,,4,365,0,
14110407,Relaxing Ocean Front Beach Home in Arverne!,84765662,Sita,Queens,Arverne,40.589,-73.80015,Entire home/apt,550,30,20,2020-06-04,0.25,1,365,0,
826236554733006522,Beautiful NYC Oasis - Huge Apartment with Yard,143506701,Samuel,Queens,Astoria,40.770402506122245,-73.92708833862305,Private room,65,1,2,2023-02-20,2.0,1,33,2,
811503738270440757,"New room, 24 mins to Manhattan #460",3223938,Eugene,Queens,Ridgewood,40.70287691825128,-73.90576117010532,Private room,38,30,0,,,394,41,0,
30762861,Cozy & Nice room ! Queens! good subway access!,200239515,Shogo,Queens,Woodside,40.74301,-73.89463,Private room,34,30,3,2022-09-04,0.06,192,1,1,
16983203,Cozy Private Studio Close to JFK w kitchen & bath,113682832,Harry,Queens,Jamaica,40.6983,-73.81033,Private room,45,30,41,2022-12-17,0.56,1,92,2,
775247168350466871,"Giant Artist Loft 1 bdrm, prkg/wsher/dryer",18865030,David,Queens,Long Island City,40.74358,-73.95398,Entire home/apt,250,30,0,,,3,64,0,
20071095,Residential Area in the heart of Queens,62258958,Kusang,Queens,East Elmhurst,40.75688,-73.89137,Private room,125,30,27,2018-12-18,0.4,1,0,0,
53079605,Room 3 - Cozy private room-Elmhurst,42585587,Lincie,Queens,Elmhurst,40.74745,-73.87045,Private room,57,5,16,2023-01-02,1.05,4,87,14,
707776965375863518,"1 Br Rental in Long Island City, Queens",10052561,Neil,Queens,Sunnyside,40.74062,-73.92702,Entire home/apt,96,30,0,,,1,362,0,
44171339,Beautiful bedroom two window,199457450,Naima,Queens,Queens Village,40.70626,-73.74944,Private room,90,30,0,,,1,0,0,
624154761912270863,Beautiful Private Room with Balcony - ASTORIA,442956929,Smith,Queens,Astoria,40.76835,-73.92409,Private room,68,1,63,2023-03-02,6.45,2,63,63,
35458291,Geraldine's  1 BR APT 5 min from JFK,259207391,Pauline,Queens,Jamaica,40.67574,-73.7967,Private room,60,1,49,2023-02-05,1.08,3,360,23,
726165175618275472,Lovely 2 Bedroom with backyard 15 min to Manhattan,2350326,Ero,Queens,Ditmars Steinway,40.7767,-73.91183,Private room,115,28,0,,,3,4,0,
22928943,Cozy bedroom in the heart of Jackson heights!,26024053,Leidy,Queens,Elmhurst,40.74677,-73.88879,Private room,53,30,10,2019-10-18,0.17,2,0,0,
31074425,Calm Environment,232152341,Decidel,Queens,St. Albans,40.69281,-73.76156,Entire home/apt,93,7,54,2022-12-28,1.1,1,364,4,
46689847,Vacation Home Queens,224687317,Sida,Queens,East Elmhurst,40.7609,-73.87744,Entire home/apt,140,2,7,2023-01-25,1.91,7,316,7,
750897244570425014,"Luxury home — 2 Bed/1 Bath, Free parking, Near JFK",107712101,Neil,Queens,Cambria Heights,40.69543,-73.74037,Entire home/apt,180,2,8,2023-02-19,2.14,2,144,8,
746932300274595836,"NEW! Room w/ private bathroom, 7 min LGA Airport",247013511,Frank,Queens,East Elmhurst,40.7577,-73.89814,Private room,58,30,3,2023-01-30,0.91,3,54,3,
711038350798593377,Private Room in New York - Astoria,478611111,Silvana,Queens,Astoria,40.76083,-73.91844,Private room,100,2,7,2022-12-31,1.28,1,46,7,
714824910195695944,Best room in Queens,411757269,Javier,Queens,Elmhurst,40.73286,-73.87171,Private room,70,1,10,2023-02-08,1.85,7,357,10,
18897423,Modern & Industrial LIC Accomodations,127560222,Boro Hotel,Queens,Long Island City,40.75361,-73.9359,Private room,259,2,3,2018-12-05,0.05,2,0,0,
26476238,"Comfort, clean and close to everything.",157506473,Al,Queens,Flushing,40.75804,-73.81857,Private room,40,30,6,2018-08-11,0.11,1,0,0,
19747278,Large bayfront Apt in Rockaway Beach,106125,Alexa,Queens,Rockaway Beach,40.59135,-73.81148,Entire home/apt,140,10,51,2022-10-31,0.75,1,307,13,
24993470,Pat's Paradise  at Rockaway Beach,187870198,Patricia,Queens,Rockaway Beach,40.58542,-73.81791,Private room,53,1,98,2023-01-25,1.7,2,138,29,
835642834836848141,25-35 mins to Tms Sq! 20minsJFKC,260209224,Lotay,Queens,Jackson Heights,40.75188,-73.87088,Entire home/apt,62,30,0,,,5,365,0,
610172193243760251,Lovely 2 Bed Private Room with TV,355770584,Nina,Queens,Flushing,40.75615,-73.80516,Private room,84,1,8,2023-02-09,0.79,9,22,8,
607334009809889875,SUITE APARTMENT NEAR LGA,388759271,Gabriela,Queens,East Elmhurst,40.764149,-73.862167,Entire home/apt,135,1,21,2022-12-04,2.0,2,362,21,
13187006,Vintage Comfy Apartment - 15 minutes from Midtown,62668424,Tain,Queens,Sunnyside,40.7435,-73.915,Entire home/apt,116,30,24,2022-06-06,0.31,3,363,1,
33143544,Easy Access to Manhattan 5 subway lines 5 min walk,19303369,Hiroki,Queens,Jackson Heights,40.7507,-73.89537,Entire home/apt,30,30,2,2019-10-01,0.05,207,0,0,
15342164,JFK 15 AND LGA 18 MINUTES,97822063,Chima,Queens,St. Albans,40.70647,-73.75956,Private room,40,30,4,2019-10-07,0.05,1,0,0,
803794423434618410,10Min to Manhattan 2nd FL Apartment in Woodside,491347586,Anna,Queens,Woodside,40.741827,-73.902519,Entire home/apt,139,1,0,,,5,343,0,
44394849,"Awesome Access! to station, 2min/5 line u can use♪",19303369,Hiroki,Queens,Woodside,40.74524,-73.89329,Private room,35,25,0,,,207,0,0,
53575004,4H-Astoria Large single private room,433203831,Vicky,Queens,Astoria,40.76784,-73.92467,Private room,78,1,59,2023-03-05,3.87,8,280,50,
48492440,Flexible Living in Cat Cafe/15 min to Manhattan,391331417,Lenny & Lena,Queens,Astoria,40.75518,-73.91652,Private room,130,3,16,2022-10-14,0.95,1,0,10,
2942129,"Bright Large  Room near JFK, LGA & Train 2 beds",15009272,Yolanda,Queens,Woodhaven,40.69412,-73.86265,Private room,44,30,145,2019-10-15,1.37,3,352,0,
748432519459270645,Amazing location!,5622341,Bruno,Queens,Astoria,40.76217,-73.92305,Private room,127,1,1,2022-12-29,0.44,1,340,1,
52368136,Rockaway Historic 1BR | Shared Rainforest Shower,422067855,Keith,Queens,Far Rockaway,40.59882,-73.75944,Private room,200,2,2,2022-09-14,0.21,5,364,2,
625206952539862808,"Spacious sunlit room available in (2 br), queens",199468878,Ashley,Queens,Rego Park,40.72763,-73.85692,Private room,45,30,1,2022-10-05,0.2,1,335,1,
608484199640101037,New NYC Huge Topfloor penthouse skyline view,396845074,Ally,Queens,Astoria,40.76846,-73.91506,Entire home/apt,975,7,0,,,1,156,0,
989976,"NYC Private Apartment -3 Bedrms, 2 full Baths",5435208,Rose,Queens,Flushing,40.7417,-73.82203,Entire home/apt,200,3,147,2023-01-02,1.23,1,365,23,
727627063427638820,Private Room W/ Big Windows near LGA Airport,433716813,Mohammad,Queens,East Elmhurst,40.76291,-73.87571,Private room,52,2,25,2023-03-04,4.84,5,69,25,
47742821,Apartment close to Manhattan,175088896,Jenifer,Queens,Woodside,40.74917,-73.91058,Entire home/apt,130,1,0,,,1,309,0,
51349209,Full Size Cozy Bedroom For 2,343127628,Uriel,Queens,Glendale,40.70164,-73.89232,Private room,84,1,51,2023-01-05,2.67,3,278,29,
721084451062191607,Peaceful private bedroom 15 min from Manhattan,157258161,Martin,Queens,Astoria,40.76534,-73.927,Private room,57,1,20,2023-02-07,3.95,3,326,20,
592914921857097651,Cheerful 2nd floor apt in the heart of Queens,76894670,Sadequl,Queens,East Elmhurst,40.75759,-73.89859,Entire home/apt,176,2,25,2022-12-26,3.05,1,358,25,
35743508,"20 Min to Manhattan, Big 3 bed RM Apt in Ridgewood",267405973,Peter & May,Queens,Ridgewood,40.70317,-73.90462,Entire home/apt,170,30,1,2019-10-14,0.02,1,0,0,
35607907,Astoria Modern w Bath +Laundry single room avail,1348312,Lindsay,Queens,Astoria,40.76222,-73.90779,Private room,119,30,0,,,1,0,0,
53629094,NEW Renovated room and bathroom.,200239515,Shogo,Queens,Elmhurst,40.74497,-73.87019,Private room,30,30,0,,,192,42,0,
28436441,Astoria Apt - 15 mins away from Manhattan,150142253,Angie,Queens,Ditmars Steinway,40.76984,-73.91134,Entire home/apt,80,30,7,2019-09-15,0.13,1,0,0,
9392164,Entire level w/ private bath walk to LIRR,41464891,Emmanuel,Queens,Flushing,40.76581,-73.80569,Private room,73,30,5,2016-09-17,0.06,5,340,0,
35304260,"Light Airy, Private Room, Bath, 15 min to midtown",59392167,Judith,Queens,Sunnyside,40.7494,-73.91855,Private room,109,30,0,,,1,210,0,
783598650982737063,"Traveler Friendly, Hot Queens NYC, Male Only DOWN",35783912,Lee And Lu,Queens,Corona,40.74749,-73.86087,Shared room,29,2,4,2023-02-17,1.94,5,356,4,
43387965,Close to Queens Subway Hub : Renovated bathroom,204704622,Momoyo,Queens,Woodside,40.74098,-73.89653,Private room,33,30,0,,,178,59,0,
797125439668851209,Calm Private Bedroom,494285165,Kristina,Queens,Flushing,40.75582,-73.83196,Private room,41,30,0,,,4,352,0,
14043646,"Upscale safe area,20 minutes to Manhattan/Airports",15838559,Weimin,Queens,Forest Hills,40.71883,-73.85192,Private room,69,60,6,2016-08-21,0.07,3,0,0,
41944642,Place of peace and comfort for a night.,331905106,Yasin,Queens,Astoria,40.75726,-73.91835,Private room,700,30,0,,,1,0,0,
45089745,Great Access! Close to station/5line u can use!!,204704622,Momoyo,Queens,Woodside,40.74451,-73.89202,Private room,33,30,2,2022-10-01,0.1,178,51,1,
720562413824837728,Private Artisan Parkside Retreat Near Bay Bikepath,304199796,Robert,Queens,Whitestone,40.77779,-73.80526,Entire home/apt,150,1,4,2023-01-01,0.74,2,20,4,
13466842,"3bd apt w/yard in Astoria, 10 mins from Manhattan.",77011788,Dayne,Queens,Long Island City,40.75776,-73.93115,Entire home/apt,325,3,250,2023-02-27,3.15,2,149,51,
776267007027362660,Room own bath 3BR2BA 5mins M R Elmhurst Av Station,137358866,Kaz,Queens,Elmhurst,40.7404828,-73.88390629999999,Private room,49,30,1,2023-01-25,0.73,124,360,1,
50091364,Bright Luxury Plant-City 1-BR with Amazing Views,7322303,Matt,Queens,Long Island City,40.74896,-73.93702,Private room,148,2,0,,,1,118,0,
38198444,Room in 4BR/1BA Apt 6 mins 69 St station (7 train),137358866,Kaz,Queens,Woodside,40.7426,-73.89321,Private room,33,30,3,2021-12-11,0.14,124,190,0,
679604722787295688,Private Silver,10384906,Susan,Queens,Flushing,40.76809,-73.82319,Private room,40,1,18,2023-02-20,2.55,3,347,18,
48243225,🌿 The In-between Room 🌿,138205173,Valentina,Queens,Ridgewood,40.70549,-73.91141,Private room,60,3,27,2023-02-13,1.09,4,26,10,
549026772417423162,Luxury Modern Apartment  Sleeps 6 - 3min to LGA,392217081,Boyer Partners,Queens,East Elmhurst,40.76478,-73.86205,Entire home/apt,198,2,38,2023-02-20,3.06,5,162,37,
4339202,"**ASTORIA one private cozy, cute room** Nihongo ok",22527661,Mio,Queens,Astoria,40.76054,-73.91786,Private room,70,30,2,2019-05-23,0.02,1,0,0,
731214915263523282,Snuggling bedroom for 2 near LGA and JFK Airports,179383012,Edelmira,Queens,East Elmhurst,40.76659,-73.8697,Private room,65,1,7,2023-02-05,1.44,4,348,7,
667674181005499544,Comfy & Cozy 4 BR Apartment,366154108,Christopher,Queens,Jamaica,40.67739,-73.78985,Entire home/apt,104,1,5,2022-10-26,0.85,1,342,5,
52905951,Casa Luna Aeropuerto LGA,265420923,María,Queens,East Elmhurst,40.76624,-73.8748,Private room,54,1,70,2023-02-17,4.32,2,173,58,
31025081,Gorgeous NYC Hideout 20min to Times Square,87833104,Konni,Queens,Sunnyside,40.7409,-73.92407,Entire home/apt,98,4,18,2023-01-22,0.36,1,0,7,
49865120,"☆ 1 Single Bed, Shared Dorm Female 3 Beds",401937392,JEMG’S Hostel,Queens,Corona,40.73798,-73.863693,Shared room,33,1,41,2023-02-04,1.9,13,339,28,
807275444865070916,Guest bedroom for the minimalist solo traveler.,172889902,James,Queens,Corona,40.73867,-73.86663,Private room,35,1,12,2023-03-03,8.0,2,0,12,
